[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    7            # unit is z*f(z) [dimensionless]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = yfy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*f(y) [dimensionless]        
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   1.9345E-01  0.0040
   2.1544E+00   2.3263E+00   1.8547E-01  0.0040
   2.3263E+00   2.5119E+00   1.7783E-01  0.0040
   2.5119E+00   2.7123E+00   1.7058E-01  0.0040
   2.7123E+00   2.9286E+00   1.6371E-01  0.0041
   2.9286E+00   3.1623E+00   1.5719E-01  0.0041
   3.1623E+00   3.4145E+00   1.5096E-01  0.0041
   3.4145E+00   3.6869E+00   1.4493E-01  0.0041
   3.6869E+00   3.9811E+00   1.3898E-01  0.0041
   3.9811E+00   4.2987E+00   1.3300E-01  0.0041
   4.2987E+00   4.6416E+00   1.2689E-01  0.0041
   4.6416E+00   5.0119E+00   1.2056E-01  0.0041
   5.0119E+00   5.4117E+00   1.1393E-01  0.0041
   5.4117E+00   5.8434E+00   1.0699E-01  0.0041
   5.8434E+00   6.3096E+00   9.9779E-02  0.0041
   6.3096E+00   6.8129E+00   9.2363E-02  0.0041
   6.8129E+00   7.3564E+00   8.4871E-02  0.0041
   7.3564E+00   7.9433E+00   7.7461E-02  0.0041
   7.9433E+00   8.5770E+00   7.0317E-02  0.0042
   8.5770E+00   9.2612E+00   6.3636E-02  0.0042
   9.2612E+00   1.0000E+01   5.7615E-02  0.0042
   1.0000E+01   1.0798E+01   5.2441E-02  0.0042
   1.0798E+01   1.1659E+01   4.8287E-02  0.0042
   1.1659E+01   1.2589E+01   4.5306E-02  0.0042
   1.2589E+01   1.3594E+01   4.3625E-02  0.0043
   1.3594E+01   1.4678E+01   4.3340E-02  0.0043
   1.4678E+01   1.5849E+01   4.4529E-02  0.0043
   1.5849E+01   1.7113E+01   4.7252E-02  0.0042
   1.7113E+01   1.8478E+01   5.1557E-02  0.0042
   1.8478E+01   1.9953E+01   5.7500E-02  0.0042
   1.9953E+01   2.1544E+01   6.5159E-02  0.0042
   2.1544E+01   2.3263E+01   7.4637E-02  0.0042
   2.3263E+01   2.5119E+01   8.6066E-02  0.0042
   2.5119E+01   2.7123E+01   9.9607E-02  0.0042
   2.7123E+01   2.9286E+01   1.1542E-01  0.0042
   2.9286E+01   3.1623E+01   1.3358E-01  0.0042
   3.1623E+01   3.4145E+01   1.5387E-01  0.0042
   3.4145E+01   3.6869E+01   1.7515E-01  0.0042
   3.6869E+01   3.9811E+01   1.9394E-01  0.0042
   3.9811E+01   4.2987E+01   2.0186E-01  0.0042
   4.2987E+01   4.6416E+01   1.8579E-01  0.0042
   4.6416E+01   5.0119E+01   1.4056E-01  0.0042
   5.0119E+01   5.4117E+01   8.3380E-02  0.0042
   5.4117E+01   5.8434E+01   3.9231E-02  0.0043
   5.8434E+01   6.3096E+01   1.5475E-02  0.0044
   6.3096E+01   6.8129E+01   5.3833E-03  0.0055
   6.8129E+01   7.3564E+01   1.7130E-03  0.0107
   7.3564E+01   7.9433E+01   5.2977E-04  0.0304
   7.9433E+01   8.5770E+01   1.8776E-04  0.0852
   8.5770E+01   9.2612E+01   9.8022E-05  0.1679
   9.2612E+01   1.0000E+02   7.6303E-05  0.2189
   1.0000E+02   1.0798E+02   6.7113E-05  0.2256
   1.0798E+02   1.1659E+02   5.4900E-05  0.2360
   1.1659E+02   1.2589E+02   4.1245E-05  0.2700
   1.2589E+02   1.3594E+02   3.1615E-05  0.3173
   1.3594E+02   1.4678E+02   2.5339E-05  0.3512
   1.4678E+02   1.5849E+02   2.0994E-05  0.3796
   1.5849E+02   1.7113E+02   1.5715E-05  0.3810
   1.7113E+02   1.8478E+02   1.1077E-05  0.4479
   1.8478E+02   1.9953E+02   9.6511E-06  0.5533
   1.9953E+02   2.1544E+02   1.0166E-05  0.5988
   2.1544E+02   2.3263E+02   1.0714E-05  0.5979
   2.3263E+02   2.5119E+02   9.0773E-06  0.5808
   2.5119E+02   2.7123E+02   7.9630E-06  0.6701
   2.7123E+02   2.9286E+02   7.0819E-06  0.6884
   2.9286E+02   3.1623E+02   3.6472E-06  0.8683
   3.1623E+02   3.4145E+02   5.7317E-07  0.7301
   3.4145E+02   3.6869E+02   1.8163E-07  0.5058
   3.6869E+02   3.9811E+02   2.0040E-07  0.5254
   3.9811E+02   4.2987E+02   2.3172E-07  0.5259
   4.2987E+02   4.6416E+02   2.6913E-07  0.5261
   4.6416E+02   5.0119E+02   3.1323E-07  0.5262
   5.0119E+02   5.4117E+02   3.6491E-07  0.5262
   5.4117E+02   5.8434E+02   4.2533E-07  0.5262
   5.8434E+02   6.3096E+02   4.9584E-07  0.5262
   6.3096E+02   6.8129E+02   5.7808E-07  0.5262
   6.8129E+02   7.3564E+02   6.7398E-07  0.5262
   7.3564E+02   7.9433E+02   7.8580E-07  0.5262
   7.9433E+02   8.5770E+02   9.1618E-07  0.5262
   8.5770E+02   9.2612E+02   1.0682E-06  0.5262
   9.2612E+02   1.0000E+03   1.2454E-06  0.5262
   1.0000E+03   1.0798E+03   1.4520E-06  0.5262
   1.0798E+03   1.1659E+03   1.6930E-06  0.5262
   1.1659E+03   1.2589E+03   1.9738E-06  0.5262
   1.2589E+03   1.3594E+03   2.3013E-06  0.5262
   1.3594E+03   1.4678E+03   2.6832E-06  0.5262
   1.4678E+03   1.5849E+03   3.1283E-06  0.5262
   1.5849E+03   1.7113E+03   3.6474E-06  0.5262
   1.7113E+03   1.8478E+03   4.2525E-06  0.5262
   1.8478E+03   1.9953E+03   4.9581E-06  0.5262
   1.9953E+03   2.1544E+03   5.7807E-06  0.5262
   2.1544E+03   2.3263E+03   6.7398E-06  0.5262
   2.3263E+03   2.5119E+03   7.8580E-06  0.5262
   2.5119E+03   2.7123E+03   9.1618E-06  0.5262
   2.7123E+03   2.9286E+03   1.0682E-05  0.5262
   2.9286E+03   3.1623E+03   8.5167E-06  0.6117
   3.1623E+03   3.4145E+03   9.8855E-06  0.6145
   3.4145E+03   3.6869E+03   1.1526E-05  0.6145
   3.6869E+03   3.9811E+03   7.4454E-06  0.7630
   3.9811E+03   4.2987E+03   8.6807E-06  0.7630
   4.2987E+03   4.6416E+03   6.7539E-06  0.7113
   4.6416E+03   5.0119E+03   3.5085E-06  1.0000
   5.0119E+03   5.4117E+03   9.6719E-07  1.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#          Frequency mean    1.3620E+01

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+06 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+06 # Total history number or Total batch number
# maxcas =      100000 # History / Batch, only used for istdev=1
# bitrseed = 0101101000001110011101111011110101001001010001111010111000101101 # bit data of rseed
