[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    7            # unit is z*f(z) [dimensionless]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = yfy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*f(y) [dimensionless]        
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   3.9811E+00   4.2987E+00   1.1188E-01  0.0040
   4.2987E+00   4.6416E+00   1.0717E-01  0.0041
   4.6416E+00   5.0119E+00   1.0224E-01  0.0041
   5.0119E+00   5.4117E+00   9.7109E-02  0.0041
   5.4117E+00   5.8434E+00   9.1852E-02  0.0041
   5.8434E+00   6.3096E+00   8.6578E-02  0.0041
   6.3096E+00   6.8129E+00   8.1436E-02  0.0041
   6.8129E+00   7.3564E+00   7.6604E-02  0.0041
   7.3564E+00   7.9433E+00   7.2281E-02  0.0041
   7.9433E+00   8.5770E+00   6.8675E-02  0.0041
   8.5770E+00   9.2612E+00   6.6000E-02  0.0041
   9.2612E+00   1.0000E+01   6.4472E-02  0.0041
   1.0000E+01   1.0798E+01   6.4312E-02  0.0041
   1.0798E+01   1.1659E+01   6.5728E-02  0.0042
   1.1659E+01   1.2589E+01   6.8904E-02  0.0042
   1.2589E+01   1.3594E+01   7.4002E-02  0.0042
   1.3594E+01   1.4678E+01   8.1161E-02  0.0042
   1.4678E+01   1.5849E+01   9.0511E-02  0.0042
   1.5849E+01   1.7113E+01   1.0217E-01  0.0042
   1.7113E+01   1.8478E+01   1.1617E-01  0.0042
   1.8478E+01   1.9953E+01   1.3237E-01  0.0042
   1.9953E+01   2.1544E+01   1.5026E-01  0.0042
   2.1544E+01   2.3263E+01   1.6850E-01  0.0042
   2.3263E+01   2.5119E+01   1.8418E-01  0.0042
   2.5119E+01   2.7123E+01   1.9183E-01  0.0042
   2.7123E+01   2.9286E+01   1.8378E-01  0.0042
   2.9286E+01   3.1623E+01   1.5506E-01  0.0042
   3.1623E+01   3.4145E+01   1.1143E-01  0.0042
   3.4145E+01   3.6869E+01   6.8043E-02  0.0042
   3.6869E+01   3.9811E+01   3.6174E-02  0.0042
   3.9811E+01   4.2987E+01   1.7246E-02  0.0044
   4.2987E+01   4.6416E+01   7.5418E-03  0.0050
   4.6416E+01   5.0119E+01   3.0795E-03  0.0077
   5.0119E+01   5.4117E+01   1.2029E-03  0.0161
   5.4117E+01   5.8434E+01   4.7174E-04  0.0369
   5.8434E+01   6.3096E+01   2.0672E-04  0.0822
   6.3096E+01   6.8129E+01   1.1598E-04  0.1459
   6.8129E+01   7.3564E+01   8.1443E-05  0.1948
   7.3564E+01   7.9433E+01   6.0658E-05  0.2280
   7.9433E+01   8.5770E+01   5.0645E-05  0.2687
   8.5770E+01   9.2612E+01   4.7479E-05  0.2857
   9.2612E+01   1.0000E+02   4.1467E-05  0.2944
   1.0000E+02   1.0798E+02   3.2782E-05  0.3046
   1.0798E+02   1.1659E+02   2.6711E-05  0.3265
   1.1659E+02   1.2589E+02   2.2985E-05  0.3649
   1.2589E+02   1.3594E+02   2.1128E-05  0.4081
   1.3594E+02   1.4678E+02   2.0310E-05  0.4427
   1.4678E+02   1.5849E+02   1.9866E-05  0.4744
   1.5849E+02   1.7113E+02   1.8393E-05  0.4730
   1.7113E+02   1.8478E+02   1.5762E-05  0.5092
   1.8478E+02   1.9953E+02   1.2683E-05  0.5217
   1.9953E+02   2.1544E+02   9.0107E-06  0.6169
   2.1544E+02   2.3263E+02   5.1012E-06  0.6762
   2.3263E+02   2.5119E+02   3.5016E-06  0.9326
   2.5119E+02   2.7123E+02   3.8416E-06  0.9835
   2.7123E+02   2.9286E+02   3.9819E-06  0.9855
   2.9286E+02   3.1623E+02   3.9836E-06  0.9842
   3.1623E+02   3.4145E+02   3.9883E-06  0.9824
   3.4145E+02   3.6869E+02   3.9950E-06  0.9799
   3.6869E+02   3.9811E+02   4.0027E-06  0.9770
   3.9811E+02   4.2987E+02   4.0120E-06  0.9735
   4.2987E+02   4.6416E+02   4.0231E-06  0.9693
   4.6416E+02   5.0119E+02   4.0328E-06  0.9644
   5.0119E+02   5.4117E+02   4.0423E-06  0.9588
   5.4117E+02   5.8434E+02   4.0572E-06  0.9523
   5.8434E+02   6.3096E+02   4.0717E-06  0.9449
   6.3096E+02   6.8129E+02   4.0790E-06  0.9362
   6.8129E+02   7.3564E+02   4.0943E-06  0.9264
   7.3564E+02   7.9433E+02   4.1202E-06  0.9153
   7.9433E+02   8.5770E+02   4.1328E-06  0.9025
   8.5770E+02   9.2612E+02   4.1411E-06  0.8878
   9.2612E+02   1.0000E+03   4.1761E-06  0.8720
   1.0000E+03   1.0798E+03   4.2129E-06  0.8544
   1.0798E+03   1.1659E+03   4.2179E-06  0.8340
   1.1659E+03   1.2589E+03   4.2502E-06  0.8127
   1.2589E+03   1.3594E+03   4.3130E-06  0.7912
   1.3594E+03   1.4678E+03   4.3533E-06  0.7682
   1.4678E+03   1.5849E+03   4.3704E-06  0.7450
   1.5849E+03   1.7113E+03   4.4495E-06  0.7263
   1.7113E+03   1.8478E+03   4.5452E-06  0.7128
   1.8478E+03   1.9953E+03   4.5813E-06  0.7071
   1.9953E+03   2.1544E+03   4.6672E-06  0.7157
   2.1544E+03   2.3263E+03   4.8034E-06  0.7403
   2.3263E+03   2.5119E+03   4.9453E-06  0.7854
   2.5119E+03   2.7123E+03   5.0247E-06  0.8640
   2.7123E+03   2.9286E+03   5.2148E-06  0.9571
   2.9286E+03   3.1623E+03   5.8129E-06  1.0000
   3.1623E+03   3.4145E+03   6.7773E-06  1.0000
   3.4145E+03   3.6869E+03   2.0077E-06  1.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#          Frequency mean    9.5754E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+06 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+06 # Total history number or Total batch number
# maxcas =      100000 # History / Batch, only used for istdev=1
# bitrseed = 0101101000001110011101111011110101001001010001111010111000101101 # bit data of rseed
