[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_Ti.out      # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   2.0916E-01  0.0015
   2.1544E+00   2.3263E+00   2.2410E-01  0.0015
   2.3263E+00   2.5119E+00   2.3957E-01  0.0015
   2.5119E+00   2.7123E+00   2.5515E-01  0.0015
   2.7123E+00   2.9286E+00   2.7034E-01  0.0015
   2.9286E+00   3.1623E+00   2.8466E-01  0.0016
   3.1623E+00   3.4145E+00   2.9773E-01  0.0016
   3.4145E+00   3.6869E+00   3.0938E-01  0.0016
   3.6869E+00   3.9811E+00   3.1962E-01  0.0016
   3.9811E+00   4.2987E+00   3.2852E-01  0.0016
   4.2987E+00   4.6416E+00   3.3605E-01  0.0017
   4.6416E+00   5.0119E+00   3.4201E-01  0.0017
   5.0119E+00   5.4117E+00   3.4592E-01  0.0017
   5.4117E+00   5.8434E+00   3.4716E-01  0.0018
   5.8434E+00   6.3096E+00   3.4511E-01  0.0018
   6.3096E+00   6.8129E+00   3.3940E-01  0.0018
   6.8129E+00   7.3564E+00   3.2994E-01  0.0019
   7.3564E+00   7.9433E+00   3.1703E-01  0.0020
   7.9433E+00   8.5770E+00   3.0124E-01  0.0020
   8.5770E+00   9.2612E+00   2.8338E-01  0.0021
   9.2612E+00   1.0000E+01   2.6430E-01  0.0023
   1.0000E+01   1.0798E+01   2.4486E-01  0.0024
   1.0798E+01   1.1659E+01   2.2575E-01  0.0026
   1.1659E+01   1.2589E+01   2.0748E-01  0.0028
   1.2589E+01   1.3594E+01   1.9038E-01  0.0031
   1.3594E+01   1.4678E+01   1.7468E-01  0.0034
   1.4678E+01   1.5849E+01   1.6070E-01  0.0036
   1.5849E+01   1.7113E+01   1.4881E-01  0.0040
   1.7113E+01   1.8478E+01   1.3928E-01  0.0043
   1.8478E+01   1.9953E+01   1.3210E-01  0.0047
   1.9953E+01   2.1544E+01   1.2679E-01  0.0051
   2.1544E+01   2.3263E+01   1.2242E-01  0.0054
   2.3263E+01   2.5119E+01   1.1822E-01  0.0058
   2.5119E+01   2.7123E+01   1.1394E-01  0.0062
   2.7123E+01   2.9286E+01   1.0995E-01  0.0066
   2.9286E+01   3.1623E+01   1.0697E-01  0.0070
   3.1623E+01   3.4145E+01   1.0528E-01  0.0075
   3.4145E+01   3.6869E+01   1.0429E-01  0.0080
   3.6869E+01   3.9811E+01   1.0289E-01  0.0085
   3.9811E+01   4.2987E+01   1.0009E-01  0.0090
   4.2987E+01   4.6416E+01   9.5924E-02  0.0095
   4.6416E+01   5.0119E+01   9.1644E-02  0.0101
   5.0119E+01   5.4117E+01   8.8069E-02  0.0107
   5.4117E+01   5.8434E+01   8.5096E-02  0.0115
   5.8434E+01   6.3096E+01   8.2040E-02  0.0123
   6.3096E+01   6.8129E+01   7.8050E-02  0.0133
   6.8129E+01   7.3564E+01   7.3266E-02  0.0144
   7.3564E+01   7.9433E+01   6.8152E-02  0.0155
   7.9433E+01   8.5770E+01   6.3719E-02  0.0168
   8.5770E+01   9.2612E+01   5.9958E-02  0.0181
   9.2612E+01   1.0000E+02   5.6321E-02  0.0195
   1.0000E+02   1.0798E+02   5.2505E-02  0.0210
   1.0798E+02   1.1659E+02   4.8757E-02  0.0225
   1.1659E+02   1.2589E+02   4.5558E-02  0.0242
   1.2589E+02   1.3594E+02   4.3083E-02  0.0261
   1.3594E+02   1.4678E+02   4.0793E-02  0.0282
   1.4678E+02   1.5849E+02   3.8681E-02  0.0303
   1.5849E+02   1.7113E+02   3.6786E-02  0.0325
   1.7113E+02   1.8478E+02   3.4960E-02  0.0350
   1.8478E+02   1.9953E+02   3.3053E-02  0.0377
   1.9953E+02   2.1544E+02   3.1127E-02  0.0407
   2.1544E+02   2.3263E+02   2.9374E-02  0.0439
   2.3263E+02   2.5119E+02   2.7545E-02  0.0478
   2.5119E+02   2.7123E+02   2.5658E-02  0.0518
   2.7123E+02   2.9286E+02   2.3464E-02  0.0563
   2.9286E+02   3.1623E+02   2.1048E-02  0.0620
   3.1623E+02   3.4145E+02   1.7886E-02  0.0684
   3.4145E+02   3.6869E+02   1.5894E-02  0.0766
   3.6869E+02   3.9811E+02   1.4254E-02  0.0824
   3.9811E+02   4.2987E+02   1.2745E-02  0.0909
   4.2987E+02   4.6416E+02   1.1759E-02  0.0975
   4.6416E+02   5.0119E+02   1.0692E-02  0.1057
   5.0119E+02   5.4117E+02   9.9864E-03  0.1172
   5.4117E+02   5.8434E+02   9.9463E-03  0.1282
   5.8434E+02   6.3096E+02   9.7631E-03  0.1377
   6.3096E+02   6.8129E+02   8.3110E-03  0.1554
   6.8129E+02   7.3564E+02   7.2534E-03  0.1688
   7.3564E+02   7.9433E+02   6.0742E-03  0.1877
   7.9433E+02   8.5770E+02   6.1391E-03  0.2023
   8.5770E+02   9.2612E+02   5.6906E-03  0.2214
   9.2612E+02   1.0000E+03   4.2122E-03  0.2536
   1.0000E+03   1.0798E+03   1.4427E-03  0.3405
   1.0798E+03   1.1659E+03   9.8564E-04  0.4362
   1.1659E+03   1.2589E+03   8.6410E-04  0.4515
   1.2589E+03   1.3594E+03   8.4452E-04  0.4955
   1.3594E+03   1.4678E+03   9.4128E-04  0.5445
   1.4678E+03   1.5849E+03   1.1835E-03  0.5445
   1.5849E+03   1.7113E+03   1.3564E-03  0.5508
   1.7113E+03   1.8478E+03   1.1918E-03  0.6203
   1.8478E+03   1.9953E+03   1.2281E-03  0.5659
   1.9953E+03   2.1544E+03   1.2423E-03  0.5237
   2.1544E+03   2.3263E+03   1.2291E-03  0.5373
   2.3263E+03   2.5119E+03   1.3169E-03  0.6066
   2.5119E+03   2.7123E+03   1.6579E-03  0.6066
   2.7123E+03   2.9286E+03   2.0872E-03  0.6066
   2.9286E+03   3.1623E+03   2.6277E-03  0.6066
   3.1623E+03   3.4145E+03   2.4765E-03  0.5881
   3.4145E+03   3.6869E+03   1.7960E-03  0.7073
   3.6869E+03   3.9811E+03   1.0535E-03  1.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    2.9790E+01

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 6.00000000000000000E+07 # Total source weight or Total source weight / maxcas
# resc3  = 6.00000000000000000E+07 # Total history number or Total batch number
# maxcas =    10000000 # History / Batch, only used for istdev=1
# bitrseed = 1111010001100110101111001000100001001100100111000111011111011001 # bit data of rseed
