[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   3.4315E-01  0.0006
   2.1544E+00   2.3263E+00   3.1991E-01  0.0006
   2.3263E+00   2.5119E+00   3.0061E-01  0.0006
   2.5119E+00   2.7123E+00   2.8558E-01  0.0006
   2.7123E+00   2.9286E+00   2.7459E-01  0.0006
   2.9286E+00   3.1623E+00   2.6699E-01  0.0006
   3.1623E+00   3.4145E+00   2.6184E-01  0.0006
   3.4145E+00   3.6869E+00   2.5807E-01  0.0006
   3.6869E+00   3.9811E+00   2.5462E-01  0.0006
   3.9811E+00   4.2987E+00   2.5053E-01  0.0006
   4.2987E+00   4.6416E+00   2.4504E-01  0.0006
   4.6416E+00   5.0119E+00   2.3758E-01  0.0006
   5.0119E+00   5.4117E+00   2.2782E-01  0.0006
   5.4117E+00   5.8434E+00   2.1561E-01  0.0006
   5.8434E+00   6.3096E+00   2.0103E-01  0.0006
   6.3096E+00   6.8129E+00   1.8435E-01  0.0006
   6.8129E+00   7.3564E+00   1.6598E-01  0.0007
   7.3564E+00   7.9433E+00   1.4648E-01  0.0007
   7.9433E+00   8.5770E+00   1.2650E-01  0.0007
   8.5770E+00   9.2612E+00   1.0672E-01  0.0007
   9.2612E+00   1.0000E+01   8.7795E-02  0.0008
   1.0000E+01   1.0798E+01   7.0301E-02  0.0009
   1.0798E+01   1.1659E+01   5.4696E-02  0.0011
   1.1659E+01   1.2589E+01   4.1276E-02  0.0013
   1.2589E+01   1.3594E+01   3.0169E-02  0.0018
   1.3594E+01   1.4678E+01   2.1337E-02  0.0025
   1.4678E+01   1.5849E+01   1.4603E-02  0.0038
   1.5849E+01   1.7113E+01   9.6926E-03  0.0060
   1.7113E+01   1.8478E+01   6.2741E-03  0.0097
   1.8478E+01   1.9953E+01   4.0061E-03  0.0159
   1.9953E+01   2.1544E+01   2.5707E-03  0.0258
   2.1544E+01   2.3263E+01   1.6979E-03  0.0400
   2.3263E+01   2.5119E+01   1.1799E-03  0.0577
   2.5119E+01   2.7123E+01   8.7381E-04  0.0772
   2.7123E+01   2.9286E+01   6.9154E-04  0.0968
   2.9286E+01   3.1623E+01   5.8314E-04  0.1155
   3.1623E+01   3.4145E+01   5.2350E-04  0.1336
   3.4145E+01   3.6869E+01   4.9558E-04  0.1509
   3.6869E+01   3.9811E+01   4.8775E-04  0.1624
   3.9811E+01   4.2987E+01   4.7445E-04  0.1716
   4.2987E+01   4.6416E+01   4.6122E-04  0.1848
   4.6416E+01   5.0119E+01   4.6744E-04  0.2013
   5.0119E+01   5.4117E+01   4.7708E-04  0.2103
   5.4117E+01   5.8434E+01   4.5742E-04  0.2199
   5.8434E+01   6.3096E+01   4.2883E-04  0.2417
   6.3096E+01   6.8129E+01   4.3021E-04  0.2669
   6.8129E+01   7.3564E+01   4.2012E-04  0.2767
   7.3564E+01   7.9433E+01   3.4006E-04  0.2874
   7.9433E+01   8.5770E+01   2.3529E-04  0.3369
   8.5770E+01   9.2612E+01   2.1825E-04  0.4245
   9.2612E+01   1.0000E+02   2.4963E-04  0.4426
   1.0000E+02   1.0798E+02   2.5228E-04  0.4524
   1.0798E+02   1.1659E+02   1.8452E-04  0.4932
   1.1659E+02   1.2589E+02   1.7617E-04  0.5858
   1.2589E+02   1.3594E+02   1.8431E-04  0.5839
   1.3594E+02   1.4678E+02   1.7387E-04  0.6358
   1.4678E+02   1.5849E+02   1.6999E-04  0.6870
   1.5849E+02   1.7113E+02   1.3781E-04  0.6591
   1.7113E+02   1.8478E+02   1.1485E-04  0.6659
   1.8478E+02   1.9953E+02   1.2094E-04  0.6606
   1.9953E+02   2.1544E+02   1.3400E-04  0.6417
   2.1544E+02   2.3263E+02   1.4368E-04  0.6259
   2.3263E+02   2.5119E+02   1.4745E-04  0.6130
   2.5119E+02   2.7123E+02   1.4676E-04  0.6038
   2.7123E+02   2.9286E+02   1.4205E-04  0.6053
   2.9286E+02   3.1623E+02   1.3544E-04  0.6267
   3.1623E+02   3.4145E+02   1.3643E-04  0.6376
   3.4145E+02   3.6869E+02   1.4272E-04  0.6457
   3.6869E+02   3.9811E+02   1.5062E-04  0.6820
   3.9811E+02   4.2987E+02   1.6084E-04  0.7596
   4.2987E+02   4.6416E+02   1.8444E-04  0.8256
   4.6416E+02   5.0119E+02   2.2665E-04  0.8382
   5.0119E+02   5.4117E+02   2.6569E-04  0.8298
   5.4117E+02   5.8434E+02   2.7903E-04  0.8029
   5.8434E+02   6.3096E+02   2.6329E-04  0.7574
   6.3096E+02   6.8129E+02   2.2710E-04  0.7108
   6.8129E+02   7.3564E+02   1.6284E-04  0.7852
   7.3564E+02   7.9433E+02   8.1570E-05  0.9860
   7.9433E+02   8.5770E+02   1.0409E-05  0.9991
   8.5770E+02   9.2612E+02   2.5803E-07  1.0000
   9.2612E+02   1.0000E+03   5.2626E-09  1.0000
   1.0000E+03   1.0798E+03   4.1772E-11  1.0000
   1.0798E+03   1.1659E+03   0.0000E+00  0.0000
   1.1659E+03   1.2589E+03   0.0000E+00  0.0000
   1.2589E+03   1.3594E+03   0.0000E+00  0.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    3.6163E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+07 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000 # bit data of rseed
