[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_titanium.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   3.1469E-01  0.0006
   2.1544E+00   2.3263E+00   2.9227E-01  0.0006
   2.3263E+00   2.5119E+00   2.7479E-01  0.0006
   2.5119E+00   2.7123E+00   2.6236E-01  0.0006
   2.7123E+00   2.9286E+00   2.5446E-01  0.0006
   2.9286E+00   3.1623E+00   2.5016E-01  0.0006
   3.1623E+00   3.4145E+00   2.4820E-01  0.0006
   3.4145E+00   3.6869E+00   2.4728E-01  0.0006
   3.6869E+00   3.9811E+00   2.4617E-01  0.0006
   3.9811E+00   4.2987E+00   2.4382E-01  0.0006
   4.2987E+00   4.6416E+00   2.3947E-01  0.0006
   4.6416E+00   5.0119E+00   2.3261E-01  0.0006
   5.0119E+00   5.4117E+00   2.2302E-01  0.0006
   5.4117E+00   5.8434E+00   2.1071E-01  0.0006
   5.8434E+00   6.3096E+00   1.9589E-01  0.0006
   6.3096E+00   6.8129E+00   1.7894E-01  0.0007
   6.8129E+00   7.3564E+00   1.6040E-01  0.0007
   7.3564E+00   7.9433E+00   1.4087E-01  0.0007
   7.9433E+00   8.5770E+00   1.2105E-01  0.0008
   8.5770E+00   9.2612E+00   1.0160E-01  0.0008
   9.2612E+00   1.0000E+01   8.3162E-02  0.0010
   1.0000E+01   1.0798E+01   6.6277E-02  0.0011
   1.0798E+01   1.1659E+01   5.1352E-02  0.0014
   1.1659E+01   1.2589E+01   3.8632E-02  0.0019
   1.2589E+01   1.3594E+01   2.8197E-02  0.0025
   1.3594E+01   1.4678E+01   1.9974E-02  0.0036
   1.4678E+01   1.5849E+01   1.3759E-02  0.0054
   1.5849E+01   1.7113E+01   9.2674E-03  0.0083
   1.7113E+01   1.8478E+01   6.1689E-03  0.0129
   1.8478E+01   1.9953E+01   4.1341E-03  0.0203
   1.9953E+01   2.1544E+01   2.8602E-03  0.0310
   2.1544E+01   2.3263E+01   2.0902E-03  0.0442
   2.3263E+01   2.5119E+01   1.6251E-03  0.0579
   2.5119E+01   2.7123E+01   1.3285E-03  0.0708
   2.7123E+01   2.9286E+01   1.1230E-03  0.0829
   2.9286E+01   3.1623E+01   9.7474E-04  0.0958
   3.1623E+01   3.4145E+01   8.7286E-04  0.1108
   3.4145E+01   3.6869E+01   8.0154E-04  0.1263
   3.6869E+01   3.9811E+01   7.4034E-04  0.1383
   3.9811E+01   4.2987E+01   6.5994E-04  0.1481
   4.2987E+01   4.6416E+01   5.6627E-04  0.1583
   4.6416E+01   5.0119E+01   4.9144E-04  0.1748
   5.0119E+01   5.4117E+01   4.7051E-04  0.1999
   5.4117E+01   5.8434E+01   4.8867E-04  0.2143
   5.8434E+01   6.3096E+01   4.9685E-04  0.2208
   6.3096E+01   6.8129E+01   4.9426E-04  0.2291
   6.8129E+01   7.3564E+01   4.8632E-04  0.2361
   7.3564E+01   7.9433E+01   4.9958E-04  0.2545
   7.9433E+01   8.5770E+01   5.2175E-04  0.2634
   8.5770E+01   9.2612E+01   5.2389E-04  0.2751
   9.2612E+01   1.0000E+02   5.2925E-04  0.2878
   1.0000E+02   1.0798E+02   5.1649E-04  0.2979
   1.0798E+02   1.1659E+02   4.3936E-04  0.3161
   1.1659E+02   1.2589E+02   4.4331E-04  0.3574
   1.2589E+02   1.3594E+02   4.8823E-04  0.3645
   1.3594E+02   1.4678E+02   5.1305E-04  0.3693
   1.4678E+02   1.5849E+02   5.1465E-04  0.3710
   1.5849E+02   1.7113E+02   4.6633E-04  0.3584
   1.7113E+02   1.8478E+02   4.3445E-04  0.3827
   1.8478E+02   1.9953E+02   4.8785E-04  0.4003
   1.9953E+02   2.1544E+02   5.8025E-04  0.4054
   2.1544E+02   2.3263E+02   6.9572E-04  0.4107
   2.3263E+02   2.5119E+02   8.2059E-04  0.4201
   2.5119E+02   2.7123E+02   9.1809E-04  0.4431
   2.7123E+02   2.9286E+02   9.7818E-04  0.4600
   2.9286E+02   3.1623E+02   7.4541E-04  0.4414
   3.1623E+02   3.4145E+02   4.2718E-04  0.4501
   3.4145E+02   3.6869E+02   2.9610E-04  0.5999
   3.6869E+02   3.9811E+02   2.7762E-04  0.6409
   3.9811E+02   4.2987E+02   2.5173E-04  0.7132
   4.2987E+02   4.6416E+02   2.3691E-04  0.7803
   4.6416E+02   5.0119E+02   2.3378E-04  0.8265
   5.0119E+02   5.4117E+02   2.4690E-04  0.8232
   5.4117E+02   5.8434E+02   2.6628E-04  0.8019
   5.8434E+02   6.3096E+02   2.8715E-04  0.7776
   6.3096E+02   6.8129E+02   3.0924E-04  0.7530
   6.8129E+02   7.3564E+02   3.3346E-04  0.7312
   7.3564E+02   7.9433E+02   3.4158E-04  0.7213
   7.9433E+02   8.5770E+02   2.5763E-04  0.7871
   8.5770E+02   9.2612E+02   1.7470E-04  0.9792
   9.2612E+02   1.0000E+03   1.4042E-04  0.9995
   1.0000E+03   1.0798E+03   3.8628E-06  0.9997
   1.0798E+03   1.1659E+03   0.0000E+00  0.0000
   1.1659E+03   1.2589E+03   0.0000E+00  0.0000
   1.2589E+03   1.3594E+03   0.0000E+00  0.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    3.7458E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+07 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000 # bit data of rseed
