[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   3.1494E-01  0.0006
   2.1544E+00   2.3263E+00   2.9243E-01  0.0006
   2.3263E+00   2.5119E+00   2.7487E-01  0.0006
   2.5119E+00   2.7123E+00   2.6236E-01  0.0006
   2.7123E+00   2.9286E+00   2.5440E-01  0.0006
   2.9286E+00   3.1623E+00   2.5003E-01  0.0006
   3.1623E+00   3.4145E+00   2.4801E-01  0.0006
   3.4145E+00   3.6869E+00   2.4703E-01  0.0006
   3.6869E+00   3.9811E+00   2.4584E-01  0.0006
   3.9811E+00   4.2987E+00   2.4342E-01  0.0006
   4.2987E+00   4.6416E+00   2.3899E-01  0.0006
   4.6416E+00   5.0119E+00   2.3204E-01  0.0006
   5.0119E+00   5.4117E+00   2.2237E-01  0.0006
   5.4117E+00   5.8434E+00   2.0996E-01  0.0006
   5.8434E+00   6.3096E+00   1.9506E-01  0.0006
   6.3096E+00   6.8129E+00   1.7804E-01  0.0006
   6.8129E+00   7.3564E+00   1.5943E-01  0.0006
   7.3564E+00   7.9433E+00   1.3985E-01  0.0007
   7.9433E+00   8.5770E+00   1.1999E-01  0.0007
   8.5770E+00   9.2612E+00   1.0052E-01  0.0007
   9.2612E+00   1.0000E+01   8.2075E-02  0.0008
   1.0000E+01   1.0798E+01   6.5199E-02  0.0009
   1.0798E+01   1.1659E+01   5.0293E-02  0.0011
   1.1659E+01   1.2589E+01   3.7603E-02  0.0014
   1.2589E+01   1.3594E+01   2.7206E-02  0.0018
   1.3594E+01   1.4678E+01   1.9024E-02  0.0026
   1.4678E+01   1.5849E+01   1.2855E-02  0.0040
   1.5849E+01   1.7113E+01   8.4062E-03  0.0064
   1.7113E+01   1.8478E+01   5.3459E-03  0.0105
   1.8478E+01   1.9953E+01   3.3402E-03  0.0174
   1.9953E+01   2.1544E+01   2.0872E-03  0.0283
   2.1544E+01   2.3263E+01   1.3389E-03  0.0443
   2.3263E+01   2.5119E+01   9.0984E-04  0.0656
   2.5119E+01   2.7123E+01   6.7447E-04  0.0906
   2.7123E+01   2.9286E+01   5.5271E-04  0.1157
   2.9286E+01   3.1623E+01   4.9260E-04  0.1357
   3.1623E+01   3.4145E+01   4.6134E-04  0.1499
   3.4145E+01   3.6869E+01   4.4246E-04  0.1630
   3.6869E+01   3.9811E+01   4.3596E-04  0.1732
   3.9811E+01   4.2987E+01   4.2692E-04  0.1836
   4.2987E+01   4.6416E+01   4.0963E-04  0.1952
   4.6416E+01   5.0119E+01   3.7442E-04  0.2066
   5.0119E+01   5.4117E+01   3.2590E-04  0.2249
   5.4117E+01   5.8434E+01   2.9496E-04  0.2615
   5.8434E+01   6.3096E+01   2.8452E-04  0.2890
   6.3096E+01   6.8129E+01   2.5473E-04  0.2891
   6.8129E+01   7.3564E+01   2.1464E-04  0.3087
   7.3564E+01   7.9433E+01   2.1560E-04  0.3498
   7.9433E+01   8.5770E+01   2.4254E-04  0.3648
   8.5770E+01   9.2612E+01   2.7855E-04  0.3767
   9.2612E+01   1.0000E+02   3.0812E-04  0.3781
   1.0000E+02   1.0798E+02   2.8104E-04  0.3747
   1.0798E+02   1.1659E+02   2.5960E-04  0.3974
   1.1659E+02   1.2589E+02   2.7796E-04  0.4391
   1.2589E+02   1.3594E+02   3.2579E-04  0.4521
   1.3594E+02   1.4678E+02   3.5656E-04  0.4421
   1.4678E+02   1.5849E+02   3.3018E-04  0.4450
   1.5849E+02   1.7113E+02   3.1534E-04  0.4618
   1.7113E+02   1.8478E+02   3.4970E-04  0.4624
   1.8478E+02   1.9953E+02   4.0026E-04  0.4681
   1.9953E+02   2.1544E+02   3.8173E-04  0.5106
   2.1544E+02   2.3263E+02   3.6941E-04  0.6024
   2.3263E+02   2.5119E+02   4.1781E-04  0.6426
   2.5119E+02   2.7123E+02   4.5198E-04  0.7051
   2.7123E+02   2.9286E+02   5.2107E-04  0.7307
   2.9286E+02   3.1623E+02   4.1786E-04  0.6536
   3.1623E+02   3.4145E+02   1.6880E-04  0.5880
   3.4145E+02   3.6869E+02   9.7056E-05  0.8096
   3.6869E+02   3.9811E+02   8.8659E-05  0.7741
   3.9811E+02   4.2987E+02   7.8038E-05  0.7066
   4.2987E+02   4.6416E+02   6.3122E-05  0.6546
   4.6416E+02   5.0119E+02   5.1972E-05  0.7721
   5.0119E+02   5.4117E+02   5.8271E-05  0.8566
   5.4117E+02   5.8434E+02   7.2632E-05  0.8651
   5.8434E+02   6.3096E+02   9.1372E-05  0.8658
   6.3096E+02   6.8129E+02   1.1500E-04  0.8658
   6.8129E+02   7.3564E+02   1.4425E-04  0.8654
   7.3564E+02   7.9433E+02   1.6480E-04  0.8533
   7.9433E+02   8.5770E+02   1.0256E-04  0.7477
   8.5770E+02   9.2612E+02   4.5334E-05  0.9146
   9.2612E+02   1.0000E+03   9.7830E-06  0.9924
   1.0000E+03   1.0798E+03   7.9983E-08  0.9864
   1.0798E+03   1.1659E+03   6.9563E-10  1.0000
   1.1659E+03   1.2589E+03   0.0000E+00  0.0000
   1.2589E+03   1.3594E+03   0.0000E+00  0.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    3.5314E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+07 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000 # bit data of rseed
