[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_Ti.out      # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   5.3694E-02  0.0041
   2.1544E+00   2.3263E+00   5.6066E-02  0.0041
   2.3263E+00   2.5119E+00   5.8476E-02  0.0041
   2.5119E+00   2.7123E+00   6.0942E-02  0.0041
   2.7123E+00   2.9286E+00   6.3472E-02  0.0041
   2.9286E+00   3.1623E+00   6.6066E-02  0.0041
   3.1623E+00   3.4145E+00   6.8707E-02  0.0041
   3.4145E+00   3.6869E+00   7.1362E-02  0.0041
   3.6869E+00   3.9811E+00   7.3979E-02  0.0041
   3.9811E+00   4.2987E+00   7.6478E-02  0.0041
   4.2987E+00   4.6416E+00   7.8754E-02  0.0041
   4.6416E+00   5.0119E+00   8.0681E-02  0.0041
   5.0119E+00   5.4117E+00   8.2117E-02  0.0041
   5.4117E+00   5.8434E+00   8.2921E-02  0.0041
   5.8434E+00   6.3096E+00   8.2968E-02  0.0041
   6.3096E+00   6.8129E+00   8.2165E-02  0.0041
   6.8129E+00   7.3564E+00   8.0464E-02  0.0042
   7.3564E+00   7.9433E+00   7.7869E-02  0.0042
   7.9433E+00   8.5770E+00   7.4440E-02  0.0042
   8.5770E+00   9.2612E+00   7.0295E-02  0.0042
   9.2612E+00   1.0000E+01   6.5608E-02  0.0043
   1.0000E+01   1.0798E+01   6.0600E-02  0.0043
   1.0798E+01   1.1659E+01   5.5536E-02  0.0044
   1.1659E+01   1.2589E+01   5.0711E-02  0.0045
   1.2589E+01   1.3594E+01   4.6436E-02  0.0046
   1.3594E+01   1.4678E+01   4.3036E-02  0.0047
   1.4678E+01   1.5849E+01   4.0840E-02  0.0049
   1.5849E+01   1.7113E+01   4.0160E-02  0.0049
   1.7113E+01   1.8478E+01   4.1291E-02  0.0050
   1.8478E+01   1.9953E+01   4.4528E-02  0.0049
   1.9953E+01   2.1544E+01   5.0184E-02  0.0048
   2.1544E+01   2.3263E+01   5.8638E-02  0.0047
   2.3263E+01   2.5119E+01   7.0361E-02  0.0046
   2.5119E+01   2.7123E+01   8.5947E-02  0.0045
   2.7123E+01   2.9286E+01   1.0617E-01  0.0045
   2.9286E+01   3.1623E+01   1.3204E-01  0.0044
   3.1623E+01   3.4145E+01   1.6489E-01  0.0044
   3.4145E+01   3.6869E+01   2.0641E-01  0.0044
   3.6869E+01   3.9811E+01   2.5875E-01  0.0044
   3.9811E+01   4.2987E+01   3.2466E-01  0.0044
   4.2987E+01   4.6416E+01   4.0760E-01  0.0044
   4.6416E+01   5.0119E+01   5.1194E-01  0.0044
   5.0119E+01   5.4117E+01   6.4284E-01  0.0044
   5.4117E+01   5.8434E+01   8.0584E-01  0.0044
   5.8434E+01   6.3096E+01   1.0045E+00  0.0044
   6.3096E+01   6.8129E+01   1.2300E+00  0.0044
   6.8129E+01   7.3564E+01   1.4226E+00  0.0044
   7.3564E+01   7.9433E+01   1.3916E+00  0.0044
   7.9433E+01   8.5770E+01   9.4866E-01  0.0044
   8.5770E+01   9.2612E+01   4.0841E-01  0.0044
   9.2612E+01   1.0000E+02   1.2712E-01  0.0051
   1.0000E+02   1.0798E+02   3.4715E-02  0.0114
   1.0798E+02   1.1659E+02   1.0528E-02  0.0354
   1.1659E+02   1.2589E+02   4.9554E-03  0.0756
   1.2589E+02   1.3594E+02   3.6575E-03  0.1024
   1.3594E+02   1.4678E+02   3.1469E-03  0.1166
   1.4678E+02   1.5849E+02   2.8888E-03  0.1298
   1.5849E+02   1.7113E+02   2.7612E-03  0.1421
   1.7113E+02   1.8478E+02   2.6167E-03  0.1500
   1.8478E+02   1.9953E+02   2.3767E-03  0.1615
   1.9953E+02   2.1544E+02   2.1400E-03  0.1799
   2.1544E+02   2.3263E+02   1.9788E-03  0.1974
   2.3263E+02   2.5119E+02   1.6490E-03  0.2160
   2.5119E+02   2.7123E+02   1.2857E-03  0.2403
   2.7123E+02   2.9286E+02   1.0731E-03  0.2794
   2.9286E+02   3.1623E+02   1.0623E-03  0.3103
   3.1623E+02   3.4145E+02   9.4010E-04  0.3048
   3.4145E+02   3.6869E+02   7.3950E-04  0.3289
   3.6869E+02   3.9811E+02   6.1918E-04  0.3599
   3.9811E+02   4.2987E+02   6.5108E-04  0.4095
   4.2987E+02   4.6416E+02   7.6418E-04  0.4149
   4.6416E+02   5.0119E+02   8.0081E-04  0.4185
   5.0119E+02   5.4117E+02   9.0738E-04  0.4461
   5.4117E+02   5.8434E+02   9.9203E-04  0.4751
   5.8434E+02   6.3096E+02   1.1345E-03  0.4973
   6.3096E+02   6.8129E+02   1.0237E-03  0.4868
   6.8129E+02   7.3564E+02   7.6036E-04  0.5867
   7.3564E+02   7.9433E+02   8.8860E-04  0.6277
   7.9433E+02   8.5770E+02   1.0437E-03  0.6131
   8.5770E+02   9.2612E+02   7.1961E-04  0.6259
   9.2612E+02   1.0000E+03   8.0783E-04  0.6912
   1.0000E+03   1.0798E+03   9.4276E-04  0.6793
   1.0798E+03   1.1659E+03   5.2298E-04  0.8564
   1.1659E+03   1.2589E+03   5.3439E-04  0.8403
   1.2589E+03   1.3594E+03   4.4921E-04  0.7705
   1.3594E+03   1.4678E+03   3.1555E-04  0.6452
   1.4678E+03   1.5849E+03   1.8082E-04  0.7592
   1.5849E+03   1.7113E+03   2.2764E-04  0.7592
   1.7113E+03   1.8478E+03   2.8658E-04  0.7592
   1.8478E+03   1.9953E+03   3.6079E-04  0.7592
   1.9953E+03   2.1544E+03   4.5420E-04  0.7592
   2.1544E+03   2.3263E+03   5.7181E-04  0.7592
   2.3263E+03   2.5119E+03   7.1986E-04  0.7592
   2.5119E+03   2.7123E+03   9.0625E-04  0.7592
   2.7123E+03   2.9286E+03   1.1409E-03  0.7592
   2.9286E+03   3.1623E+03   1.4363E-03  0.7592
   3.1623E+03   3.4145E+03   1.5721E-03  0.7381
   3.4145E+03   3.6869E+03   6.9320E-04  1.0000
   3.6869E+03   3.9811E+03   8.7269E-04  1.0000
   3.9811E+03   4.2987E+03   1.0987E-03  1.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    5.5795E+01

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+06 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+06 # Total history number or Total batch number
# maxcas =      100000 # History / Batch, only used for istdev=1
# bitrseed = 0101101000001110011101111011110101001001010001111010111000101101 # bit data of rseed
