[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   5.4484E-01  0.0006
   2.1544E+00   2.3263E+00   5.7898E-01  0.0006
   2.3263E+00   2.5119E+00   6.0583E-01  0.0006
   2.5119E+00   2.7123E+00   6.2369E-01  0.0006
   2.7123E+00   2.9286E+00   6.3120E-01  0.0006
   2.9286E+00   3.1623E+00   6.2751E-01  0.0006
   3.1623E+00   3.4145E+00   6.1244E-01  0.0006
   3.4145E+00   3.6869E+00   5.8657E-01  0.0006
   3.6869E+00   3.9811E+00   5.5119E-01  0.0006
   3.9811E+00   4.2987E+00   5.0825E-01  0.0006
   4.2987E+00   4.6416E+00   4.6017E-01  0.0006
   4.6416E+00   5.0119E+00   4.0958E-01  0.0006
   5.0119E+00   5.4117E+00   3.5904E-01  0.0006
   5.4117E+00   5.8434E+00   3.1081E-01  0.0006
   5.8434E+00   6.3096E+00   2.6662E-01  0.0006
   6.3096E+00   6.8129E+00   2.2756E-01  0.0006
   6.8129E+00   7.3564E+00   1.9401E-01  0.0006
   7.3564E+00   7.9433E+00   1.6578E-01  0.0006
   7.9433E+00   8.5770E+00   1.4224E-01  0.0006
   8.5770E+00   9.2612E+00   1.2249E-01  0.0007
   9.2612E+00   1.0000E+01   1.0560E-01  0.0007
   1.0000E+01   1.0798E+01   9.0780E-02  0.0007
   1.0798E+01   1.1659E+01   7.7424E-02  0.0008
   1.1659E+01   1.2589E+01   6.5188E-02  0.0008
   1.2589E+01   1.3594E+01   5.3940E-02  0.0009
   1.3594E+01   1.4678E+01   4.3698E-02  0.0011
   1.4678E+01   1.5849E+01   3.4554E-02  0.0013
   1.5849E+01   1.7113E+01   2.6606E-02  0.0017
   1.7113E+01   1.8478E+01   1.9915E-02  0.0023
   1.8478E+01   1.9953E+01   1.4479E-02  0.0033
   1.9953E+01   2.1544E+01   1.0227E-02  0.0049
   2.1544E+01   2.3263E+01   7.0307E-03  0.0074
   2.3263E+01   2.5119E+01   4.7254E-03  0.0115
   2.5119E+01   2.7123E+01   3.1334E-03  0.0180
   2.7123E+01   2.9286E+01   2.0844E-03  0.0281
   2.9286E+01   3.1623E+01   1.4247E-03  0.0428
   3.1623E+01   3.4145E+01   1.0235E-03  0.0612
   3.4145E+01   3.6869E+01   7.8053E-04  0.0811
   3.6869E+01   3.9811E+01   6.3320E-04  0.1013
   3.9811E+01   4.2987E+01   5.4232E-04  0.1194
   4.2987E+01   4.6416E+01   4.8014E-04  0.1355
   4.6416E+01   5.0119E+01   4.3477E-04  0.1531
   5.0119E+01   5.4117E+01   3.9970E-04  0.1725
   5.4117E+01   5.8434E+01   3.6915E-04  0.1898
   5.8434E+01   6.3096E+01   3.2823E-04  0.2065
   6.3096E+01   6.8129E+01   2.8755E-04  0.2259
   6.8129E+01   7.3564E+01   2.6951E-04  0.2495
   7.3564E+01   7.9433E+01   2.8250E-04  0.2673
   7.9433E+01   8.5770E+01   2.8418E-04  0.2720
   8.5770E+01   9.2612E+01   2.6591E-04  0.2919
   9.2612E+01   1.0000E+02   2.3259E-04  0.3088
   1.0000E+02   1.0798E+02   1.8558E-04  0.3314
   1.0798E+02   1.1659E+02   1.3408E-04  0.3648
   1.1659E+02   1.2589E+02   9.2279E-05  0.4931
   1.2589E+02   1.3594E+02   9.9952E-05  0.5539
   1.3594E+02   1.4678E+02   1.1288E-04  0.5523
   1.4678E+02   1.5849E+02   1.0952E-04  0.5057
   1.5849E+02   1.7113E+02   1.0552E-04  0.5108
   1.7113E+02   1.8478E+02   1.2048E-04  0.5317
   1.8478E+02   1.9953E+02   1.4364E-04  0.5385
   1.9953E+02   2.1544E+02   1.6972E-04  0.5459
   2.1544E+02   2.3263E+02   1.9511E-04  0.5540
   2.3263E+02   2.5119E+02   1.8322E-04  0.5137
   2.5119E+02   2.7123E+02   1.3015E-04  0.5145
   2.7123E+02   2.9286E+02   1.0352E-04  0.5601
   2.9286E+02   3.1623E+02   8.4233E-05  0.6213
   3.1623E+02   3.4145E+02   7.8375E-05  0.6034
   3.4145E+02   3.6869E+02   7.0001E-05  0.5676
   3.6869E+02   3.9811E+02   5.7399E-05  0.5151
   3.9811E+02   4.2987E+02   4.1398E-05  0.4828
   4.2987E+02   4.6416E+02   3.3881E-05  0.6047
   4.6416E+02   5.0119E+02   3.9635E-05  0.6482
   5.0119E+02   5.4117E+02   4.9679E-05  0.6510
   5.4117E+02   5.8434E+02   6.2335E-05  0.6526
   5.8434E+02   6.3096E+02   7.3425E-05  0.6871
   6.3096E+02   6.8129E+02   8.6242E-05  0.7327
   6.8129E+02   7.3564E+02   1.0818E-04  0.7344
   7.3564E+02   7.9433E+02   1.3223E-04  0.7304
   7.9433E+02   8.5770E+02   1.2269E-04  0.7071
   8.5770E+02   9.2612E+02   8.9679E-05  0.8761
   9.2612E+02   1.0000E+03   9.7980E-05  0.9976
   1.0000E+03   1.0798E+03   1.2305E-04  1.0000
   1.0798E+03   1.1659E+03   1.5489E-04  1.0000
   1.1659E+03   1.2589E+03   1.6863E-04  1.0000
   1.2589E+03   1.3594E+03   9.3698E-07  1.0000
   1.3594E+03   1.4678E+03   0.0000E+00  0.0000
   1.4678E+03   1.5849E+03   0.0000E+00  0.0000
   1.5849E+03   1.7113E+03   0.0000E+00  0.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    4.6559E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00000000000000000E+07 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000 # bit data of rseed
