[ T-SED ]
    title = microdosimetric_spectra_water_photon_PHITS
     mesh =  reg            # mesh type is region-wise
      reg = 1
  se-type =    3            # se-mesh is log given by emin, emax and ne
     emin =  1.0000000E-02  # minimum value of e-mesh points
     emax =   10000.00      # maximum value of e-mesh points
#    edel =  7.6752836E-02  # mesh width of e-mesh points
       ne =  180            # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
#           1.00000E-02  1.07978E-02  1.16591E-02  1.25893E-02  1.35936E-02
#           1.46780E-02  1.58489E-02  1.71133E-02  1.84785E-02  1.99526E-02
#           2.15443E-02  2.32631E-02  2.51189E-02  2.71227E-02  2.92864E-02
#           3.16228E-02  3.41455E-02  3.68695E-02  3.98107E-02  4.29866E-02
#           4.64159E-02  5.01187E-02  5.41170E-02  5.84341E-02  6.30957E-02
#           6.81292E-02  7.35642E-02  7.94328E-02  8.57696E-02  9.26119E-02
#           1.00000E-01  1.07978E-01  1.16591E-01  1.25893E-01  1.35936E-01
#           1.46780E-01  1.58489E-01  1.71133E-01  1.84785E-01  1.99526E-01
#           2.15443E-01  2.32631E-01  2.51189E-01  2.71227E-01  2.92864E-01
#           3.16228E-01  3.41455E-01  3.68695E-01  3.98107E-01  4.29866E-01
#           4.64159E-01  5.01187E-01  5.41170E-01  5.84341E-01  6.30957E-01
#           6.81292E-01  7.35642E-01  7.94328E-01  8.57696E-01  9.26119E-01
#           1.00000E+00  1.07978E+00  1.16591E+00  1.25893E+00  1.35936E+00
#           1.46780E+00  1.58489E+00  1.71133E+00  1.84785E+00  1.99526E+00
#           2.15443E+00  2.32631E+00  2.51189E+00  2.71227E+00  2.92864E+00
#           3.16228E+00  3.41455E+00  3.68695E+00  3.98107E+00  4.29866E+00
#           4.64159E+00  5.01187E+00  5.41170E+00  5.84341E+00  6.30957E+00
#           6.81292E+00  7.35642E+00  7.94328E+00  8.57696E+00  9.26119E+00
#           1.00000E+01  1.07978E+01  1.16591E+01  1.25893E+01  1.35936E+01
#           1.46780E+01  1.58489E+01  1.71133E+01  1.84785E+01  1.99526E+01
#           2.15443E+01  2.32631E+01  2.51189E+01  2.71227E+01  2.92864E+01
#           3.16228E+01  3.41455E+01  3.68695E+01  3.98107E+01  4.29866E+01
#           4.64159E+01  5.01187E+01  5.41170E+01  5.84341E+01  6.30957E+01
#           6.81292E+01  7.35642E+01  7.94328E+01  8.57696E+01  9.26119E+01
#           1.00000E+02  1.07978E+02  1.16591E+02  1.25893E+02  1.35936E+02
#           1.46780E+02  1.58489E+02  1.71133E+02  1.84785E+02  1.99526E+02
#           2.15443E+02  2.32631E+02  2.51189E+02  2.71227E+02  2.92864E+02
#           3.16228E+02  3.41455E+02  3.68695E+02  3.98107E+02  4.29866E+02
#           4.64159E+02  5.01187E+02  5.41170E+02  5.84341E+02  6.30957E+02
#           6.81292E+02  7.35642E+02  7.94328E+02  8.57696E+02  9.26119E+02
#           1.00000E+03  1.07978E+03  1.16591E+03  1.25893E+03  1.35936E+03
#           1.46780E+03  1.58489E+03  1.71133E+03  1.84785E+03  1.99526E+03
#           2.15443E+03  2.32631E+03  2.51189E+03  2.71227E+03  2.92864E+03
#           3.16228E+03  3.41455E+03  3.68695E+03  3.98107E+03  4.29866E+03
#           4.64159E+03  5.01187E+03  5.41170E+03  5.84341E+03  6.30957E+03
#           6.81292E+03  7.35642E+03  7.94328E+03  8.57696E+03  9.26119E+03
#           1.00000E+04
  se-unit =    2            # se-unit is [keV/um]
     unit =    8            # unit is z*d(z) [Gy]
    model =    1            # (D=0) Model type 0:old, 1:new
    cdiam = -1.000000       # (D=1.0) diameter of target sphere [um]
   letmat =   -5            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
 material =  all            # (D=all) number of specific material
     axis =  sed            # axis of output
     file = ydy_gold.out    # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         183 (  0)           0 (  0)         183 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   reg =      1

x: y [keV/um]  
y: y*d(y) [keV/um]               
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l n  
   1.9953E+00   2.1544E+00   1.1641E-01  0.0001
   2.1544E+00   2.3263E+00   1.4154E-01  0.0001
   2.3263E+00   2.5119E+00   1.7151E-01  0.0001
   2.5119E+00   2.7123E+00   2.0697E-01  0.0001
   2.7123E+00   2.9286E+00   2.4848E-01  0.0001
   2.9286E+00   3.1623E+00   2.9640E-01  0.0001
   3.1623E+00   3.4145E+00   3.5081E-01  0.0001
   3.4145E+00   3.6869E+00   4.1131E-01  0.0001
   3.6869E+00   3.9811E+00   4.7683E-01  0.0001
   3.9811E+00   4.2987E+00   5.4544E-01  0.0001
   4.2987E+00   4.6416E+00   6.1425E-01  0.0001
   4.6416E+00   5.0119E+00   6.7939E-01  0.0001
   5.0119E+00   5.4117E+00   7.3624E-01  0.0001
   5.4117E+00   5.8434E+00   7.7982E-01  0.0001
   5.8434E+00   6.3096E+00   8.0546E-01  0.0001
   6.3096E+00   6.8129E+00   8.0953E-01  0.0001
   6.8129E+00   7.3564E+00   7.9021E-01  0.0001
   7.3564E+00   7.9433E+00   7.4797E-01  0.0001
   7.9433E+00   8.5770E+00   6.8569E-01  0.0001
   8.5770E+00   9.2612E+00   6.0829E-01  0.0001
   9.2612E+00   1.0000E+01   5.2198E-01  0.0001
   1.0000E+01   1.0798E+01   4.3326E-01  0.0001
   1.0798E+01   1.1659E+01   3.4799E-01  0.0001
   1.1659E+01   1.2589E+01   2.7071E-01  0.0001
   1.2589E+01   1.3594E+01   2.0429E-01  0.0001
   1.3594E+01   1.4678E+01   1.4992E-01  0.0001
   1.4678E+01   1.5849E+01   1.0741E-01  0.0001
   1.5849E+01   1.7113E+01   7.5528E-02  0.0001
   1.7113E+01   1.8478E+01   5.2486E-02  0.0001
   1.8478E+01   1.9953E+01   3.6327E-02  0.0001
   1.9953E+01   2.1544E+01   2.5221E-02  0.0002
   2.1544E+01   2.3263E+01   1.7643E-02  0.0002
   2.3263E+01   2.5119E+01   1.2439E-02  0.0004
   2.5119E+01   2.7123E+01   8.8091E-03  0.0005
   2.7123E+01   2.9286E+01   6.2346E-03  0.0007
   2.9286E+01   3.1623E+01   4.3932E-03  0.0011
   3.1623E+01   3.4145E+01   3.0822E-03  0.0016
   3.4145E+01   3.6869E+01   2.1653E-03  0.0023
   3.6869E+01   3.9811E+01   1.5415E-03  0.0033
   3.9811E+01   4.2987E+01   1.1304E-03  0.0046
   4.2987E+01   4.6416E+01   8.6759E-04  0.0061
   4.6416E+01   5.0119E+01   7.0418E-04  0.0078
   5.0119E+01   5.4117E+01   6.0406E-04  0.0093
   5.4117E+01   5.8434E+01   5.3853E-04  0.0108
   5.8434E+01   6.3096E+01   4.8832E-04  0.0121
   6.3096E+01   6.8129E+01   4.4689E-04  0.0135
   6.8129E+01   7.3564E+01   4.1002E-04  0.0150
   7.3564E+01   7.9433E+01   3.7799E-04  0.0166
   7.9433E+01   8.5770E+01   3.4167E-04  0.0185
   8.5770E+01   9.2612E+01   3.0185E-04  0.0208
   9.2612E+01   1.0000E+02   2.5272E-04  0.0236
   1.0000E+02   1.0798E+02   1.8653E-04  0.0271
   1.0798E+02   1.1659E+02   9.2757E-05  0.0306
   1.1659E+02   1.2589E+02   1.5738E-05  0.0492
   1.2589E+02   1.3594E+02   6.6578E-06  0.1125
   1.3594E+02   1.4678E+02   6.8302E-06  0.1173
   1.4678E+02   1.5849E+02   7.3629E-06  0.1168
   1.5849E+02   1.7113E+02   7.9624E-06  0.1162
   1.7113E+02   1.8478E+02   8.6335E-06  0.1158
   1.8478E+02   1.9953E+02   9.3729E-06  0.1159
   1.9953E+02   2.1544E+02   1.0104E-05  0.1148
   2.1544E+02   2.3263E+02   1.0735E-05  0.1110
   2.3263E+02   2.5119E+02   1.1556E-05  0.1095
   2.5119E+02   2.7123E+02   1.2529E-05  0.1086
   2.7123E+02   2.9286E+02   1.3618E-05  0.1073
   2.9286E+02   3.1623E+02   1.4665E-05  0.1029
   3.1623E+02   3.4145E+02   1.5808E-05  0.0997
   3.4145E+02   3.6869E+02   1.7178E-05  0.0991
   3.6869E+02   3.9811E+02   1.9043E-05  0.0993
   3.9811E+02   4.2987E+02   2.1429E-05  0.0999
   4.2987E+02   4.6416E+02   2.4511E-05  0.1001
   4.6416E+02   5.0119E+02   2.8405E-05  0.1000
   5.0119E+02   5.4117E+02   3.3096E-05  0.0999
   5.4117E+02   5.8434E+02   3.8028E-05  0.0997
   5.8434E+02   6.3096E+02   4.2518E-05  0.1000
   6.3096E+02   6.8129E+02   4.7300E-05  0.1004
   6.8129E+02   7.3564E+02   5.1287E-05  0.1015
   7.3564E+02   7.9433E+02   5.3433E-05  0.1052
   7.9433E+02   8.5770E+02   5.4031E-05  0.1109
   8.5770E+02   9.2612E+02   5.1088E-05  0.1193
   9.2612E+02   1.0000E+03   4.5745E-05  0.1310
   1.0000E+03   1.0798E+03   3.8609E-05  0.1483
   1.0798E+03   1.1659E+03   2.5894E-05  0.1838
   1.1659E+03   1.2589E+03   9.0079E-06  0.2561
   1.2589E+03   1.3594E+03   1.6975E-06  0.4723
   1.3594E+03   1.4678E+03   2.9151E-07  0.8399
   1.4678E+03   1.5849E+03   6.8858E-10  0.8916
   1.5849E+03   1.7113E+03   4.1140E-13  1.0000
   1.7113E+03   1.8478E+03   0.0000E+00  0.0000
   1.8478E+03   1.9953E+03   0.0000E+00  0.0000
   1.9953E+03   2.1544E+03   0.0000E+00  0.0000
   2.1544E+03   2.3263E+03   0.0000E+00  0.0000
   2.3263E+03   2.5119E+03   0.0000E+00  0.0000
   2.5119E+03   2.7123E+03   0.0000E+00  0.0000
   2.7123E+03   2.9286E+03   0.0000E+00  0.0000
   2.9286E+03   3.1623E+03   0.0000E+00  0.0000
   3.1623E+03   3.4145E+03   0.0000E+00  0.0000
   3.4145E+03   3.6869E+03   0.0000E+00  0.0000
   3.6869E+03   3.9811E+03   0.0000E+00  0.0000
   3.9811E+03   4.2987E+03   0.0000E+00  0.0000
   4.2987E+03   4.6416E+03   0.0000E+00  0.0000
   4.6416E+03   5.0119E+03   0.0000E+00  0.0000
   5.0119E+03   5.4117E+03   0.0000E+00  0.0000
   5.4117E+03   5.8434E+03   0.0000E+00  0.0000
   5.8434E+03   6.3096E+03   0.0000E+00  0.0000
   6.3096E+03   6.8129E+03   0.0000E+00  0.0000
   6.8129E+03   7.3564E+03   0.0000E+00  0.0000
   7.3564E+03   7.9433E+03   0.0000E+00  0.0000
   7.9433E+03   8.5770E+03   0.0000E+00  0.0000
   8.5770E+03   9.2612E+03   0.0000E+00  0.0000
   9.2612E+03   1.0000E+04   0.0000E+00  0.0000

#               Dose mean    7.6245E+00

'no. =  1,  reg  =      1'
msuc: {\huge microdosimetric_spectra_water_photon_PHITS}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.32}
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 9.00000000000000000E+08 # Total source weight or Total source weight / maxcas
# resc3  = 9.00000000000000000E+08 # Total history number or Total batch number
# maxcas =   100000000 # History / Batch, only used for istdev=1
# bitrseed = 0011101100110001100100111011101011010110001110100100000001110110 # bit data of rseed
